42499 111783
16456 40630 42.52913602998438
16457 16437 41.9276752445559
16457 16458 38.85206910116667
16457 16456 22.704483708304068
16458 16436 41.65750100871306
16458 16459 94.94942765597193
16458 16457 38.85206910116667
16459 16435 43.11033507045438
16459 16460 35.949632048678126
16459 16458 94.94942765597193
16460 16434 45.08690068174608
16460 16471 44.37519600711005
16460 16459 35.949632048678126
16461 16481 83.37730889226889
16461 16850 44.34062399034737
16461 16451 71.83948199402343
16462 16449 57.999032532560705
16462 16484 59.59052985385083
16462 16463 91.7704426620552
16463 16462 91.7704426620552
16463 16483 57.88790056713132
16464 16456 43.3112911312469
16464 16489 61.33007413746579
16464 16466 47.51362140926261
16464 16465 42.923757148564384
16465 16452 45.656878631109855
16465 16464 42.923757148564384
16465 16470 138.20556270147472
16466 16488 60.92192540551748
16466 16469 100.27278110896194
16466 16464 47.51362140926261
16467 16468 57.056238227120105
16467 16432 88.416307204698
16467 16480 15.221356541786136
16468 16433 89.11213184657701
16468 16467 57.056238227120105
16468 16471 48.982200219014814
16469 16487 60.03933045222348
16469 16471 44.06874235767072
16469 16466 100.27278110896194
16470 16455 44.50318218849116
16470 16465 138.20556270147472
16470 16472 47.386396295895615
16471 16460 44.37519600711005
16471 16486 59.66733824996415
16471 16468 48.982200219014814
16471 16469 44.06874235767072
16472 16427 91.87119262872886
16472 16491 60.724834662613006
16472 16470 47.386396295895615
16473 23815 92.35880452900523
16473 23814 19.286035139460314
16473 23812 31.799518212329733
16474 16443 78.44191549032578
16474 23812 22.959347535903348
16474 16475 20.494540277364404
16475 16444 78.4776735281919
16475 16474 20.494540277364404
16475 16476 21.776738219237576
16476 16445 78.5113379371157
16476 16475 21.776738219237576
16476 16477 24.937895959420167
16477 16446 78.52287319896635
16477 16476 24.937895959420167
16477 16478 23.10771094156543
16478 16447 78.54503322751275
16478 16477 23.10771094156543
16478 16479 20.21075998499045
16479 16448 78.57641527766006
16479 16478 20.21075998499045
16479 16480 29.547753197006273
16480 16467 15.221356541786136
16480 15794 52.46059253005644
16480 16479 29.547753197006273
16481 16461 83.37730889226889
16481 18430 34.27243954504771
16481 16482 70.66734442243282
16482 16484 60.060808751736275
16482 16481 70.66734442243282
16482 16451 104.22173034886393
16483 16484 95.72310235264642
16483 15797 8.839383883224032
16484 16462 59.59052985385083
16484 16493 32.73718288838036
16484 16483 95.72310235264642
16484 16482 60.060808751736275
16485 15794 57.712485455613674
16485 16486 56.86193036841578
16485 41826 107.10603801741297
16486 16485 56.86193036841578
16486 16487 42.1303582076294
16486 16471 59.66733824996415
16487 16486 42.1303582076294
16487 16469 60.03933045222348
16487 16488 99.47852194737929
16488 16466 60.92192540551748
16488 16489 47.6400676948047
16488 16487 99.47852194737929
16489 16464 61.33007413746579
16489 16488 47.6400676948047
16489 16490 74.28838739321498
16490 16499 52.62998386908929
16490 16489 74.28838739321498
16490 16491 156.0535580340886
16491 16472 60.724834662613006
16491 16497 50.83873231241353
16491 16490 156.0535580340886
16491 15796 55.67346250370264
16492 16493 96.83560126706944
16492 16494 18.126449825068068
16493 16484 32.73718288838036
16493 16495 17.622760793517294
16493 16492 96.83560126706944
16494 16495 97.93214121686026
16494 16503 28.28628170134374
16495 16493 17.622760793517294
16495 41829 9.529405966644141
16495 16494 97.93214121686026
16496 18430 28.167348498279612
16496 16502 10.98583465699929
16496 41829 129.4952241729642
16497 16491 50.83873231241353
16497 16525 129.66543799583096
16497 16498 48.63948771446695
16498 16510 46.581184188049654
16498 16499 108.80746571928158
16498 16497 48.63948771446695
16499 16490 52.62998386908929
16499 16508 45.050638962579725
16499 16500 47.77822723691118
16499 16498 108.80746571928158
16500 16530 174.4888086129843
16500 16501 20.47358663166577
16500 16499 47.77822723691118
16501 16500 20.47358663166577
16502 16505 30.832728899265234
16502 16496 10.98583465699929
16502 16858 100.03405984774513
16503 16504 100.4081852206095
16503 16511 26.265721704362083
16504 41829 19.61508535255933
16504 16512 27.044929748100536
16504 16503 100.4081852206095
16504 16505 115.17710705057591
16505 16860 25.81017303742036
16505 16502 30.832728899265234
16505 16504 115.17710705057591
16506 16507 116.34089381631009
16506 15794 82.03431606139222
16506 16514 28.328129742375413
16507 16506 116.34089381631009
16507 38151 45.04550822211565
16507 15799 8.408404456423177
16508 16509 45.330750648177265
16508 16499 45.050638962579725
16508 16531 130.2032695555473
16509 16523 82.94702267487179
16509 16508 45.330750648177265
16509 16510 63.79766567609317
16510 16498 46.581184188049654
16510 16524 82.63174636037361
16510 16509 63.79766567609317
16511 16512 98.75106427178949
16511 16516 25.964068647932596
16512 16504 27.044929748100536
16512 16517 25.008607621203765
16512 16511 98.75106427178949
16512 16513 84.28788798517279
16513 16862 7.33860216241212
16513 16860 14.140235723935428
16513 16512 84.28788798517279
16514 16515 50.32530547718113
16514 16521 48.6138319741148
16514 16506 28.328129742375413
16515 16514 50.32530547718113
16516 16517 97.99963917895553
16516 16519 26.24590063121492
16517 16512 25.008607621203765
16517 16520 23.974385695492263
16517 16516 97.99963917895553
16517 16518 53.81777967966918
16518 16865 31.854507647726635
16518 16862 32.2372826241892
16518 16517 53.81777967966918
16519 16520 97.71616484581621
16519 40757 28.40248854179232
16520 16517 23.974385695492263
16520 16522 25.242613667396686
16520 16519 97.71616484581621
16521 16514 48.6138319741148
16522 18438 13.406972463386495
16522 16865 37.71544401995417
16522 16520 25.242613667396686
16523 16509 82.94702267487179
16523 16532 47.33594541283611
16523 16524 64.17779389625052
16524 16510 82.63174636037361
16524 16523 64.17779389625052
16524 16525 49.21472329641402
16525 16497 129.66543799583096
16525 16529 46.20185681314819
16525 16524 49.21472329641402
16526 16527 73.84215021855907
16526 15800 97.98240114277259
16527 16528 12.078122387734073
16527 18438 21.53024506830693
16527 16526 73.84215021855907
16528 16534 64.99506016239607
16528 16527 12.078122387734073
16528 16539 66.30791630171677
16529 16525 46.20185681314819
16529 16553 129.66543797048848
16529 16533 42.91192305482799
16530 16500 174.4888086129843
16530 16537 38.8425150961364
16530 16531 47.904646451148736
16531 16508 130.2032695555473
16531 16530 47.904646451148736
16531 16532 46.19203615825726
16532 16523 47.33594541283611
16532 16531 46.19203615825726
16532 16533 70.48205567140229
16533 16535 37.28299668376187
16533 16532 70.48205567140229
16533 16529 42.91192305482799
16534 16541 18.851616694004772
16534 16528 64.99506016239607
16534 16562 152.84648610276793
16535 16536 40.8570010526974
16535 16533 37.28299668376187
16535 16554 91.27185076059628
16536 16537 123.23672253974756
16536 16535 40.8570010526974
16536 16542 28.344768855379137
16537 16536 123.23672253974756
16537 16530 38.8425150961364
16537 16543 28.780872706358473
16538 16540 97.98908398457517
16538 16878 30.357243716492192
16538 16544 32.41507460072422
16539 16540 65.80249856549466
16539 16546 32.681079062455794
16539 16528 66.30791630171677
16540 16538 97.98908398457517
16540 16539 65.80249856549466
16540 16545 31.446268130632465
16541 15800 25.698667666362645
16541 16534 18.851616694004772
16541 16561 131.28178560959893
16542 16543 122.57258220553379
16542 16536 28.344768855379137
16542 16547 31.894209254156944
16543 16542 122.57258220553379
16543 16537 28.780872706358473
16543 16565 188.00655446701722
16544 16545 97.50959701214339
16544 16538 32.41507460072422
16544 16895 32.6041976682641
16545 16544 97.50959701214339
16545 16546 66.16365690820712
16545 16540 31.446268130632465
16545 16551 38.340275934093945
16546 16545 66.16365690820712
16546 16539 32.681079062455794
16546 16552 38.71916821925535
16547 16548 65.03314627342841
16547 16542 31.894209254156944
16547 16555 33.207871728021885
16548 16547 65.03314627342841
16549 39018 32.12614037192213
16549 38152 92.98223802930065
16549 5338 71.9556766409715
16550 16551 97.77260906433861
16550 16895 5.9824956051210005
16550 16557 32.35791734409148
16551 16550 97.77260906433861
16551 16552 66.57584375889253
16551 16545 38.340275934093945
16551 16558 32.58580858019338
16552 16551 66.57584375889253
16552 16546 38.71916821925535
16552 16559 32.93682119186959
16553 16529 129.66543797048848
16553 16560 32.11335489379795
16553 16554 45.43861880240214
16554 16535 91.27185076059628
16554 16555 37.476073812666144
16554 16553 45.43861880240214
16555 16547 33.207871728021885
16555 16554 37.476073812666144
16555 41828 60.13026519665406
16556 39018 103.64305856787865
16556 16565 246.53661748582448
16556 39017 242.83557781044453
16557 16558 97.26425713272214
16557 16550 32.35791734409148
16557 16566 92.40102718173293
16558 16559 67.42046633563245
16558 16557 97.26425713272214
16558 16551 32.58580858019338
16558 16564 38.20200950238243
16559 16558 67.42046633563245
16559 16552 32.93682119186959
16559 16563 33.014655771285476
16560 7828 24.676609709887128
16560 15801 87.92427263053789
16560 16553 32.11335489379795
16561 7827 8.88222789609255
16561 38980 9.954931603797828
16561 16541 131.28178560959893
16562 7827 11.852188902335321
16562 16563 35.567973238324626
16562 16534 152.84648610276793
16563 16562 35.567973238324626
16563 16559 33.014655771285476
16563 17611 50.88808648672244
16564 17611 17.68943526618119
16564 16558 38.20200950238243
16564 16566 38.7227807820829
16565 16556 246.53661748582448
16565 7828 259.35560549115746
16565 16543 188.0065544670172
16566 16564 38.72278078208289
16566 17896 128.05846350627994
16566 16557 92.40102718173293
16567 18445 37.79012958566023
16567 195 33.84362291362811
16567 38780 229.38426278769367
16567 18444 83.81495976642917
16568 16570 63.07097744303518
16568 18444 40.9720231136959
16568 38786 132.97102949262793
16569 16572 18.052575119816456
16569 38786 5.983210076922584
16569 16573 78.26235257721011
16570 16568 63.07097744303518
16570 16575 24.27862223982151
16570 16571 65.68362416098854
16571 16572 66.21203184629954
16571 16570 65.68362416098854
16571 16576 24.674517017452644
16572 16569 18.052575119816456
16572 16578 24.938950757507726
16572 16571 66.21203184629954
16573 16569 78.26235257721011
16573 16577 12.57548789299081
16573 16579 128.72550180238773
16574 40720 20.759358719509283
16574 40728 31.064663381334974
16574 38784 85.76559020047905
16575 16570 24.27862223982151
16575 16580 34.46780881801297
16575 16576 66.29454483691063
16575 38784 37.15101139601832
16576 16578 63.42419424565801
16576 16575 66.29454483691063
16576 16571 24.674517017452644
16576 16581 34.92677197675621
16577 16573 12.57548789299081
16577 16578 73.46149255722118
16577 16582 31.239168620638115
16578 16572 24.938950757507726
16578 16583 33.97026862195469
16578 16577 73.46149255722118
16578 16576 63.42419424565801
16579 38795 24.73897586099251
16579 16573 128.72550180238773
16579 17252 68.1226659221891
16580 16575 34.46780881801297
16580 16585 23.74321773877777
16580 16581 66.8992902184573
16581 16583 63.695488956632055
16581 16580 66.8992902184573
16581 16576 34.92677197675621
16581 16586 23.18700200272085
16582 16583 72.86656404273911
16582 16577 31.239168620638115
16582 16588 26.783801993369313
16583 16578 33.97026862195469
16583 16587 24.30085687482629
16583 16582 72.86656404273911
16583 16581 63.695488956632055
16584 40728 31.064663281419435
16584 40729 88.36478435961288
16584 38780 45.67432018834825
16585 16580 23.74321773877777
16585 16589 27.77081964311777
16585 40729 35.53183992132261
16585 16586 66.90948537792237
16586 16585 66.90948537792237
16586 16587 64.54112901631176
16586 16581 23.18700200272085
16586 16590 27.067713706698537
16587 16583 24.30085687482629
16587 16592 26.40585358142576
16587 16586 64.54112901631176
16587 16588 71.68944979595098
16588 16587 71.68944979595098
16588 16582 26.783801993369313
16588 16591 26.375829653073215
16589 16585 27.77081964311777
16589 16593 22.376784090934688
16589 16590 67.06083485473646
16590 16592 64.27194449750337
16590 16589 67.06083485473646
16590 16586 27.067713706698537
16590 16595 25.19940720539353
16591 16592 72.48192297528445
16591 16588 26.375829653073215
16591 16596 28.87391228990736
16592 16587 26.40585358142576
16592 16597 27.040202452054196
16592 16591 72.48192297528445
16592 16590 64.27194449750337
16593 16589 22.376784090934688
16593 16598 32.4863113999916
16593 16594 100.47908099321965
16594 16593 100.47908099321965
16595 16597 63.97901960647894
16595 16590 25.19940720539353
16595 16599 29.592003535764736
16596 16597 73.85467715612965
16596 16591 28.87391228990736
16596 18446 28.225898926956305
16597 16592 27.040202452054196
16597 16600 27.68493175098172
16597 16595 63.97901960647894
16597 16596 73.85467715612965
16598 16593 32.4863113999916
16598 16602 33.732032719366835
16598 16599 67.35399033358928
16599 16598 67.35399033358928
16599 16600 63.68439907319164
16599 16595 29.592003535764736
16599 16603 34.48274668925499
16600 16597 27.68493175098172
16600 16604 35.18202980331735
16600 16599 63.68439907319164
16600 18446 76.2159571010347
16601 38778 13.695970679013124
16601 16608 54.52360946580404
16601 18446 28.662686819058134
16602 16598 33.732032719366835
16602 18449 25.946803047472187
16602 16603 67.10424880492349
16603 16602 67.10424880492349
16603 16604 63.727814919334534
16603 16599 34.48274668925499
16603 18450 25.263712535897245
16604 16600 35.18202980331735
16604 18452 32.267672262971594
16604 16603 63.727814919334534
16604 18448 51.316836774234595
16605 18449 25.513033727806054
16605 18453 67.91139743427732
16605 38781 163.74663894930805
16606 16611 34.62814563713463
16606 16607 60.1123383669356
16606 18453 2.55401073013069
16607 18452 17.896950586971403
16607 16610 33.383294125228204
16607 16606 60.1123383669356
16607 16608 76.11163572807178
16608 16609 32.58017275744567
16608 38779 15.962531067489758
16608 16601 54.52360946580404
16608 16607 76.11163572807178
16609 16610 76.55432503606109
16609 16608 32.58017275744567
16609 16616 54.46338365425138
16610 16607 33.383294125228204
16610 16615 53.588802727854905
16610 16609 76.55432503606109
16611 16606 34.62814563713463
16611 16614 52.29791887776136
16611 38782 235.00399662802081
16612 16613 187.5324938943254
16613 16612 187.5324938943254
16613 38782 31.412795573269268
16613 7839 60.25933256912545
16614 16615 58.135357739601815
16614 16611 52.29791887776136
16614 16617 9.319016305882778
16615 16610 53.588802727854905
